"Time";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
44,3;17,8083720793921;18,0341749971195;17,9031606587225;18,5024613439304;17,1576352622962;18,2406676813054;17,3422511350163;17,3637970329379;18,3974157521038;18,4109593240515;18,7332389579022;17,2000078019677;16,5727726090479;17,4421068748524;17,8438720492251;18,031704965296;17,1966383667269;16,5690065978095;16,3570300900005;17,7473319972611;17,3675280456272;17,7909764733408;17,9301541326391;16,9150775574018;19,7878718510434;19,1685222267323;17,8949955046858;19,6923491929517;19,4167337129659;19,3151203113184;19,494920285399;16,9528115531677;19,042838126408;18,4314707893842;18,367493698318;15,4983164095515;19,4618585678377;18,3740776251655;17,6438347634403;16,8470427988421;17,8712321093189;17,1694998004556;16,206370705756;17,654047636411;16,7364289604604;18,3127875415004;17,7892883394222;18,4806864418176;18,3724709887033;16,4264513173525;16,9374022417633;17,6356671870573;17,5765566860377;20,9041013785907;16,5075895929901;17,01004803178;16,9436054842117;16,0411885476783;16,1431425161888;16,541577057869;17,1206733958251;19,880621082191;17,6665178685241;18,7900620321876;18,0695731264031;17,3064042794173;18,4921054582127;17,243623626337;18,5640420027487;17,9975029333315;19,5327514236575;18,7786638453864;19,7992945446832;17,2161900293948;15,338958317719;16,1169531783802;15,1067478975747;19,3286388891146;17,3016308618589;18,7482408053813;16,2174274069083;18,6146186200518;18,0395973607632;16,752368934102;16,2842029890849;18,6223763264291;19,2530392571294;15,2719373551345;17,8002868470837;18,3699906572714;18,5860896867404;17,0318226380351;16,9239847406448;17,3505728832026;18,2126452682744;17,7822371700261;17,3548684931494;16,6984240057749;18,8645592847606;18,2973858296012
44,4;17,916813303019;18,0181810668524;17,9636977458087;18,4238275202271;17,212684062184;18,2758174997535;17,3540325703057;17,3576445473509;18,4676622353478;18,4388009617929;18,7397350166001;17,2537136207102;16,6745529608567;17,4745529920363;17,8635029691729;18,0089632567671;17,296302336983;16,6177437713983;16,3302327685902;17,7953115470029;17,3712645596216;17,8728645462815;17,9966997120888;16,847046280552;19,7351911427797;19,1156380011112;17,9274790873633;19,6713259432007;19,4674778783385;19,3489467258953;19,5005605244183;16,9843443551973;19,0829987153108;18,4467402694706;18,3740874045027;15,5044023695489;19,483320054429;18,3191684354251;17,6612787543366;16,8472305055707;17,8693201570162;17,0788662428004;16,2494443916019;17,6748692586743;16,7946790565452;18,4652255444289;17,7447895170973;18,4798636731708;18,451396697929;16,4496318887713;17,0277408136372;17,6382652028305;17,5356944611602;20,8583773186782;16,5259747093407;17,1704048479657;16,8909464665575;16,0509583875407;16,1127277440706;16,5299310489973;17,1771327953302;20,0231969213614;17,6022843307558;19,0464377617654;18,0772518027736;17,3879745989371;18,5411239705609;17,3493169617537;18,6061196321558;18,0233663481922;19,5302843462986;18,866216142113;19,8805289453826;17,2082017780582;15,3047823154087;16,2125336854887;15,0058384031354;19,37348820321;17,2359241730408;18,751134112313;16,2808162905643;18,6166017337544;18,0964010272737;16,7655910505438;16,227440147672;18,6866716880117;19,3567397720508;15,3568374928246;17,847125451027;18,5474684712974;18,6671538541558;16,9890498963657;16,9132417510178;17,3791814633396;18,2638111419943;17,8790586812958;17,3579485666442;16,7788149158559;18,9999112038453;18,3804014954143
44,5;17,9446010475407;18,1089875050031;17,9520243389642;18,4404152986458;17,2612303199476;18,2568438069408;17,4446184498101;17,4765669266937;18,4481020750768;18,5487860051935;18,866888400264;17,3295413757388;16,6300726808031;17,3846951619922;17,9269533683153;18,0697773884973;17,398902733345;16,6240109501766;16,3304640042075;17,8460806681487;17,3039081282743;17,9212570852952;17,9699006093294;16,8720415098323;19,7118557121012;19,2180053874302;17,9297491740677;19,7399239471834;19,4792706539637;19,500317930469;19,5474428832468;17,0774269848845;18,9499815222408;18,3817624890366;18,4596536491979;15,5085704880403;19,4560985044456;18,3973934534952;17,6075987960953;16,8357497709671;17,9243105733584;17,1315993548918;16,2877778121588;17,6960287324166;16,8280570216158;18,5428360575171;17,7161611306363;18,5306818551697;18,546042636312;16,4773449909562;17,0502764387553;17,6557165729454;17,5414799462234;20,7884306669042;16,5887965055059;17,2374614648549;16,9351887467049;15,9834892063195;16,1418864921073;16,5969434796776;17,2022593296315;19,9427848853033;17,5978382758239;19,2181193892669;18,0981962078511;17,4092220047652;18,5145047188412;17,3791465667182;18,6120942886536;18,0422625427951;19,5360212874277;18,8664534815066;19,9430435452931;17,3056703394204;15,2513499484268;16,2880099366136;14,992591258755;19,3515185364008;17,3031489977357;18,7868492670533;16,2942575544061;18,5811738359007;18,0989811327051;16,7709118485581;16,2748362687234;18,7721703739135;19,364382978294;15,4559337488004;17,8136518692439;18,4612664497202;18,7000543456372;17,0180062923774;16,9231680113976;17,4491862513987;18,3023406558643;17,893361447902;17,3458980028669;16,8030119162251;18,9982067730691;18,4385424281663
44,6;17,977811034729;18,153380234774;18,029738499181;18,5416555217659;17,2739358841371;18,2873981436994;17,5023607123484;17,4345808188688;18,4216065875155;18,6562048139581;18,9728884408672;17,3827860811258;16,6881201672937;17,3405963600938;17,9499451648883;18,150433031895;17,3898165817845;16,6238467183663;16,4709746894558;17,8939207551126;17,3472477544718;17,9966218273064;18,0454233526859;16,9360284827954;19,8275205386002;19,2532636414812;17,9856575397951;19,8343028302341;19,4877485187629;19,4488741290826;19,6628660538604;17,1668633261169;18,8829701847768;18,3267960335485;18,4924328911399;15,5536650444451;19,6106140081679;18,3705667577075;17,7277894701759;16,8294088902154;17,9029316578664;17,1135556666676;16,2521191692451;17,6687264740903;16,8655617046023;18,6738229996623;17,8889775246087;18,5147935153255;18,6139462189032;16,5082242934406;17,2228680294967;17,5674817434724;17,5507678741441;20,8790428634861;16,5850687501932;17,2792001919867;16,8879047287006;16,0496051515465;16,1783472722568;16,6337455399457;17,1559836756482;19,902841073827;17,481844682365;19,2080673838697;18,1471122432987;17,4479299164047;18,4425698968382;17,4731968659715;18,5856680048322;18,1251513272319;19,5842998602285;18,9647959522742;19,9943072468245;17,4214463604358;15,3280145245283;16,3723029664023;15,0075243339367;19,2377855750546;17,2988691594529;18,8321487757242;16,4446529374998;18,6678621226332;18,1758252919349;16,8303116902687;16,3457050562466;18,8024178499954;19,4624629127886;15,4566397162241;17,8197947079417;18,5562767610097;18,7088738239424;17,0370496014404;16,9923930341755;17,4270468041061;18,4104160027183;17,9130469710496;17,3764292193688;16,8085055608006;19,0913957294259;18,5250804844574
44,7;18,0494107012709;18,0708221831642;18,1646903244023;18,6214406059086;17,2473399718855;18,2983502794913;17,5133098603847;17,5026119656314;18,4809680835678;18,7327734029493;19,0177812867396;17,4027530465074;16,7905816547357;17,2990040857535;18,0142299833378;18,1332010087812;17,3397770499941;16,5322782092714;16,5764515445472;17,9200799496714;17,467577592578;18,0147611487536;18,052909100425;16,9981795527144;19,7947025727818;19,366906675859;17,9655390186549;19,8697478663502;19,5078096664684;19,4358192940341;19,810032661982;17,181260626369;18,9323876230211;18,4384939765355;18,5264865012039;15,646990345039;19,6216144006748;18,3900312265707;17,8016429831155;16,9102597687555;17,8732415171582;17,141121800773;16,3308067952059;17,7671103622284;16,9266937884234;18,6993662821427;17,9839989303752;18,515134297897;18,5476025685873;16,4950193992332;17,3303485649654;17,5878252821168;17,5502791337558;20,8297514568325;16,6261235097281;17,2223059996273;16,9565854554638;16,1788333234457;16,1682648013857;16,6455802087216;17,2327712184041;19,9893026970185;17,5055900311972;19,2017748805096;18,2443021674545;17,4693837464;18,4881701305758;17,4033871862532;18,7000724586297;18,2355389925291;19,7463311208404;19,0652339009428;20,0865497584506;17,4526167579902;15,4058025039783;16,3655328956955;15,114555055552;19,2624135515887;17,3268189132478;18,788415948262;16,4968579915039;18,648845106691;18,3150318947611;16,6853207816831;16,4298643200854;18,7807853688209;19,5227362573079;15,4757010547054;17,8940496942845;18,6214083083183;18,6915709283166;17,1089078043069;17,0724942784796;17,5338494591592;18,4900491171027;17,9821784082782;17,3180657656676;16,7586407331243;19,135813061977;18,5200094972853
44,8;18,0184141122982;18,1595273417516;18,24300142722;18,6093473956968;17,2796082627037;18,2499444024157;17,5712001262773;17,4803100840279;18,6067841817536;18,6849365624194;19,0145529786339;17,4403095038945;16,77343654078;17,2490307143691;17,9488049647516;18,0761160180138;17,3616651807952;16,4951170053361;16,5450017251589;17,9707333331818;17,5231630549561;17,9908821082088;18,1689063297574;17,0251858752935;19,7118619467444;19,3568768001996;18,0416438471583;19,9770403586567;19,6127237685412;19,6309759448324;19,8874343526692;17,1543508730217;18,9886638182414;18,4500514049736;18,5845169691939;15,67615693589;19,6937224275939;18,4889943119338;17,8297568826072;16,9738563092471;17,8788662227155;17,1536426286627;16,3655170397032;17,8358462680091;16,8825897769606;18,7553600353277;17,9683296836455;18,5741184002907;18,571678590366;16,5000363077494;17,3934053671689;17,6101132540719;17,6004075129948;20,7627555962503;16,609112205978;17,2449491443191;16,9299086354687;16,2645015589419;16,2175393992551;16,6920746732817;17,2592991727603;20,0605229597915;17,5468576261721;19,2114137536636;18,307100608058;17,4906928980334;18,5945587594591;17,4445235075238;18,7000712097279;18,2876787012153;19,7605852169889;19,0462453303569;20,2202238460971;17,4387999765295;15,4017997638377;16,3925650743526;15,1191895856521;19,212211241132;17,323231790813;18,8547078027041;16,4810746679859;18,6617505149085;18,3719788623441;16,7502247639122;16,3965941921763;18,9844396249986;19,6526410839845;15,4944348567406;17,9627002057803;18,7103106751404;18,7449364503102;17,0963802190461;17,1359514334822;17,622582043713;18,4940224658728;18,0379870438438;17,3347692045601;16,8045833942298;19,124627014575;18,5979584095549
44,9;17,9757079456571;18,1939851508335;18,2170891075341;18,6459217392483;17,3532648418321;18,2883130235944;17,5809076144902;17,405042174694;18,6436608459398;18,6190670677888;19,0106513964732;17,423469258993;16,8248694025111;17,2978660176928;18,0137197610604;18,09537087969;17,4090926256115;16,4967237820525;16,6322759274291;17,9461564606297;17,472616885701;17,9491505071813;18,2153668074024;17,1045693717566;19,7977248725121;19,5117194568906;18,0318128488218;19,9871063974106;19,6672545074971;19,6549571789714;19,8373473981623;17,2119521594393;18,9689014111776;18,5726539190311;18,5275000047601;15,6836610631346;19,6833202232446;18,5475198292434;17,9106173734071;17,0682529097127;17,8980210719181;17,1224130747042;16,3761375760737;17,9209901116967;16,9284653566438;18,7925331649725;17,982987050852;18,6423936250014;18,5304278708373;16,538746979593;17,4602501626997;17,6625674832392;17,6431867490702;20,7096295344175;16,6166446433848;17,2091602198352;16,9369090224732;16,2917841482189;16,2371653701867;16,7240256745561;17,2765611278786;20,0867194335401;17,6675066244299;19,2717565534961;18,2789181853697;17,4962686928652;18,6425749637803;17,5002292912352;18,6679828423319;18,3112939857565;19,7816833882622;19,1273766026949;20,4209758797223;17,4019291650149;15,5477593252483;16,4678740626811;15,1751212527292;19,2239075394714;17,3464385272282;18,9517171900305;16,5867426668224;18,6816070327852;18,3986466388813;16,7823294128883;16,4580826116796;18,9687049664216;19,5930867211032;15,4965637479425;18,0060222778608;18,7068275843212;18,9197768465823;17,157150728416;17,1448708747212;17,6661835296915;18,5211089372072;18,1420367880821;17,3842817059689;16,8384765780893;19,1291384186342;18,6592097799573
45;18,0355871496956;18,3258134028965;18,2284736859927;18,7431213868121;17,3657311645292;18,2563058374306;17,5149181041533;17,4433041389826;18,5986912964417;18,6195490786121;18,9872543683558;17,4897697007009;16,8471166209161;17,3059525597777;18,0718502281024;17,9894855644925;17,5960451215653;16,5235682355482;16,6666570636046;17,9201432850312;17,5335746136488;17,9059282023568;18,1359349532102;17,1890463737293;19,7999632144426;19,4815409315002;18,0570657066309;20,050105939059;19,7961279310187;19,7032686244525;19,890269407798;17,2923148378997;19,0911093791459;18,6255355729225;18,5020078359817;15,7255475434721;19,6632953299935;18,4991536669867;17,9629695641799;17,0828937942681;17,9273553825093;17,1723566890272;16,4036367631512;17,920754652705;17,0051612761058;18,8779849494293;18,0418762386242;18,5950436677785;18,629437227596;16,6435866085042;17,4914641968324;17,6341428669789;17,5696676023676;20,821056597789;16,6135411410003;17,2426381835493;17,0427988257423;16,3013397984699;16,2161102042805;16,8165889295556;17,3035943810259;20,1508097409032;17,6246609838593;19,4365320030994;18,2541618764527;17,5191776917726;18,5429667866899;17,4606249047661;18,6495859860999;18,3366643549673;19,9330650916702;19,0806709406334;20,4772471429498;17,4112617585877;15,5784761826349;16,4655863551335;15,2993944101293;19,2103255571672;17,4541738281575;19,0035503008797;16,6016565156333;18,6355488067554;18,4582514353562;16,8557724466348;16,459855677235;19,0727832478044;19,5752401236032;15,5834735828008;18,0245557029929;18,80113154812;19,0736962682143;17,1554079834605;17,1347230592345;17,6573239239116;18,6017854369885;18,1377852970117;17,5346700820514;16,8240921093757;19,1616993762509;18,7236637298648
45,1;18,1382580744154;18,3962745904388;18,3366881400362;18,7012713291756;17,3252595899246;18,183634309861;17,437733743938;17,5308270604602;18,6706379041808;18,6779209064272;18,9038715509838;17,5060405734419;16,9078143956807;17,3783846662124;18,1304191024034;18,0093123846344;17,5587770896012;16,5174242144994;16,7125887401561;18,0122804109901;17,4436347157881;17,9091865355781;18,1988131787541;17,2652515129384;19,8580589748102;19,5065665304092;18,0547281986199;20,1213346630566;19,8465304476256;19,6523135385292;19,9757843555972;17,2617924403952;19,0686565434072;18,709828892817;18,5155453050121;15,722401047858;19,6542006496926;18,5360334964844;17,9439526886377;17,1401258372387;17,9679034562422;17,2329707049332;16,3860397113389;18,0368999724228;17,0422892543578;18,9468421997281;18,0968905533069;18,6822850621267;18,5914515496627;16,7360526688655;17,5533430600418;17,7879119865231;17,4950264709166;20,8559733976211;16,6967493160395;17,2461319687928;17,0191462217488;16,320148294254;16,2232443727753;16,8254484235797;17,3590908129179;20,3372292920903;17,503903016291;19,4505864263072;18,2476790686247;17,642021153087;18,6903778626443;17,4140423671382;18,6856089217588;18,3557533197503;19,8428942956182;19,1262929375204;20,6478370205436;17,4541390296583;15,6147101472849;16,3789913191205;15,3074194425124;19,2257035363261;17,4716621087154;19,0141922259007;16,5316572755156;18,7095866592452;18,5593326047636;16,8390678868821;16,397911565868;19,1469864335629;19,5838971366726;15,6840849150296;18,1504856127397;18,8808748712925;19,1099126493955;17,1395375610952;17,0811460802873;17,6435844040226;18,5361971941733;18,2062630822304;17,5547596003363;16,8020676679586;19,2337937718598;18,6890004956781
45,2;18,1588835580786;18,3547618642153;18,3417159754602;18,7240514001189;17,2738036090374;18,2381938161439;17,4418517883724;17,655063132894;18,6813445877531;18,7369517670513;18,9189185318482;17,4300758199214;16,9762630677715;17,4822976335242;18,1556138320601;18,1420052869572;17,5709554256912;16,5342189382757;16,7994350449402;18,0296796655024;17,4420445116516;17,985018630481;18,1515221104527;17,3453946992991;19,8982014753517;19,5322095253382;18,1068650452269;20,1644558490949;19,7787023841072;19,7913506528378;20,0413544550151;17,265736038974;19,0889271645983;18,8675956890292;18,4705011234582;15,7545709959688;19,6279382608296;18,5525574316428;17,9610525728946;17,1390808807921;18,017719176501;17,1947661893593;16,4074529362097;18,1275573083934;17,0447469571029;18,8986934909869;18,0635521181677;18,7013814426014;18,5979911923039;16,7717678427418;17,5712202406151;17,7976115752562;17,5379650987172;20,8243096653614;16,7419037645184;17,3145081736925;17,0709702952006;16,3751580201156;16,2380540216625;16,8594272898782;17,2582829313254;20,4231751904015;17,5541617876119;19,4287645898991;18,2464915651132;17,6631779958233;18,751353314455;17,4456105478209;18,8699373701932;18,4466219814948;19,7811852508911;19,1097609932206;20,6694046445766;17,4653030812561;15,5828297377874;16,3827372804893;15,3402034555313;19,1743704330919;17,5530760825883;18,9891437811188;16,5447615228091;18,7590401788639;18,5596533446664;16,91145305171;16,3510270562672;19,1110160786167;19,7096342918384;15,6647291615174;18,2013520721547;18,8470382559357;19,1698546625794;17,1544253523144;17,1477861329884;17,6787155581762;18,4645004396544;18,3445803819542;17,6043291772062;16,8156134333681;19,2356327817502;18,5879315930887
45,3;18,124640965691;18,3647925951711;18,3656104894796;18,7083745462614;17,2585074686504;18,262227227578;17,4246760026235;17,7226661869708;18,6951124336194;18,7802066284991;18,9747449353621;17,4965114972344;17,0498744554094;17,5234641539986;18,2504372930517;18,0876258554395;17,6328781876026;16,54340426998;16,8918061687338;18,0123910837255;17,5033730701405;17,9690542331855;18,1985064910068;17,3617442547708;19,9739214114681;19,563421741021;18,2224096495367;20,1863098088853;19,7113454265461;19,8072616478108;20,1238983177481;17,2472805889416;19,0433210242218;18,8431601374578;18,5458502758105;15,8160199470767;19,7329129690318;18,6283313752375;17,9641656395824;17,2361453806336;18,0301469498088;17,2579240949321;16,3965175883559;18,0766600689702;17,0207690209005;18,9661692367996;18,1027410322525;18,754713282818;18,6505319720631;16,7077366089716;17,5624769556387;17,7781421650224;17,5950227332476;20,9830985011083;16,8514956546947;17,4175011080343;17,0928392566441;16,3615305526908;16,1823997608953;16,997724106372;17,2875392375253;20,4060527598044;17,697498237819;19,4601633373006;18,1912191839909;17,7892804247279;18,8943232763588;17,5091202048718;18,9446041692069;18,4282438380277;19,7677944998214;19,1696349964562;20,5940950791166;17,5423690301866;15,6023116852105;16,4044428076371;15,3216427730246;19,311501675225;17,6027803604219;18,9076885637503;16,5785766285563;18,8009481300146;18,5562770884863;16,9236896263686;16,3395646338213;19,1400880575687;19,7385920904073;15,6761104273802;18,2072825343112;18,8158237595592;19,1555828722306;17,2084289106515;17,1091540627537;17,7818364346039;18,5114438272749;18,3874986841921;17,6499101142059;16,9042812547264;19,2730191873094;18,630808131772
45,4;18,1834686961322;18,3242606145903;18,3878185276109;18,684016108504;17,3027332825873;18,3495740226068;17,3640257407404;17,8328396517336;18,7617036929063;18,8665103693668;19,0546522584777;17,5455805396822;17,0762003723174;17,5377670932325;18,3111730014029;18,1894620840912;17,6877069346408;16,5489418268801;16,9543515407377;17,9880958793295;17,575635990927;18,087595466948;18,2564629756023;17,3920917426821;20,0472894396859;19,5723745404709;18,3165007078896;20,1544250925547;19,6945810856941;19,8176930116073;20,1645697661017;17,3635720103852;19,0227101798494;18,8467163353986;18,4874785008148;15,8194987858791;19,6767481126569;18,6160403352055;18,0295266406106;17,2393951349901;18,1203848090323;17,3063111483981;16,4549105207401;18,0449841849196;17,1399631425842;19,0017122662364;18,1073617801206;18,7634487617589;18,7892929965521;16,7194215485718;17,5271205875244;17,7981508458801;17,650289132693;21,020792566916;16,8709168814569;17,6221000444115;17,0426961846404;16,397986584387;16,2532769415994;17,0701803773468;17,3387910397361;20,5006930896494;17,7251879728802;19,4111665790687;18,212910995643;17,8910100867275;18,942490879134;17,4282734700204;19,0138886251285;18,4406841141921;19,8737820485617;19,20882001323;20,5531294625783;17,5859331784298;15,6566462980788;16,4497148934216;15,4162224826388;19,3731953518609;17,695707264742;18,9366169558904;16,6078550648339;18,8159026900251;18,6090054367479;16,9031462791757;16,3161771926503;19,1721330209853;19,8241649393989;15,8216072321567;18,1187819149536;18,7916440530977;19,2337815091736;17,2583853803481;17,0575987942735;17,8341249926419;18,560768472123;18,3779075878042;17,6859858874904;16,9741301314409;19,3274992562177;18,634496710964
45,5;18,2604618434584;18,3222176798522;18,3652668051688;18,6925583305022;17,2867017467475;18,3465959796965;17,3873618921805;17,9683432057678;18,7925860638025;18,9114936925989;19,0120321019203;17,6027121753118;17,0203474213612;17,6377817788961;18,4405550085288;18,2896084336508;17,7233573619732;16,5194035228179;17,0024284843615;17,9450226074219;17,6168253818348;18,191998817825;18,2917872588782;17,4901626518364;20,0776921032307;19,635661362351;18,2870096967177;20,1924367935614;19,7166987421304;19,8547031396601;20,2556132713064;17,4086442679597;19,1164258487046;18,7964092081303;18,58006090047;15,8791067510155;19,6996183540115;18,6503038790854;18,1049169423273;17,2575233069688;18,1858628028272;17,3947116259107;16,4073819218303;18,0267846094134;17,145043512186;18,9435674438015;18,1104310704136;18,8446355246332;18,8096474545763;16,862432516997;17,4576451493131;17,7788282050604;17,6448204918779;21,0935098591872;16,8399955548289;17,6285305842711;17,0350673794287;16,4546063270713;16,2462733605985;17,0316073432922;17,4325196846299;20,441909041572;17,7575819512475;19,3995341134569;18,3004771648613;17,8547180126553;18,9318746228495;17,4068505455251;19,0828005892626;18,4510162069522;19,8220340445042;19,3145824928147;20,6005060802618;17,5037056311175;15,7468366072678;16,4368254350444;15,3783081551359;19,4968069108279;17,8080196894089;19,0510729260473;16,5947689402476;18,8873091924405;18,5018406673214;16,9985081371607;16,3419209383759;19,2401763357163;19,8562814380509;15,8620680291503;18,1666420081516;18,7647853133735;19,2244046214495;17,2493766336637;17,0413731207206;17,8278122402831;18,5996807090098;18,4444887411882;17,6744784910317;17,0115949519525;19,4152874425323;18,7364512014538
45,6;18,3123438765777;18,3527845420072;18,4226111930873;18,758936910191;17,2559772737151;18,2697621433593;17,3923553445599;17,9041744724334;18,7925953726346;18,8723950006931;19,0706938072697;17,6424464476182;17,0136121749933;17,6688337747673;18,503764272703;18,2753819570389;17,6903758246261;16,6398390140974;17,0308580514414;17,9902607546724;17,6414619826622;18,1333302426055;18,3361824168176;17,5534787144293;20,1924239561997;19,7440056980199;18,2907170412743;20,2397448177464;19,7446682038944;19,8967370783692;20,2693489923597;17,3716333534488;19,2007797944988;18,7870484670345;18,5303907510136;15,9043324657554;19,7332619002327;18,6980525549413;18,1780473792687;17,3176832280096;18,2151821191543;17,4396201872103;16,3812530823598;18,1408709761858;17,1708858995933;19,0484569416053;18,0746566258687;18,9267042488892;18,6603415147484;16,8020169264191;17,5151474558716;17,7651128692186;17,6751429845581;21,0901910080162;16,7285767574702;17,5964124424506;17,0147367059711;16,5116753661142;16,2468520903142;16,9694001440844;17,4489871231549;20,471761842804;17,8918214693339;19,423129724085;18,2924129351707;17,8716415818398;18,9604920778427;17,50430458506;19,2323593801873;18,4413621490169;19,9567388533223;19,3255948429872;20,6060390657982;17,5710667783396;15,7468025666542;16,4932879900194;15,435473232372;19,45657507168;17,8421777134547;19,1132696903802;16,6242859355724;18,9982734873482;18,5719793699039;16,9717330671408;16,4118924103078;19,2693656486011;19,8001169906945;15,8025406920304;18,2902944331379;18,8089081814341;19,2529409613275;17,276389905695;17,0789713736654;17,8586692181405;18,5208236867742;18,5150205146083;17,6569246182629;17,0593946389034;19,5065306834112;18,7092177702707
45,7;18,3713197102232;18,4282511164217;18,4613206914263;18,7024336425822;17,2854835715482;18,2769374980088;17,3889588533082;17,9904359357455;18,9028978176912;18,8507483273776;19,0507442452995;17,7149122978511;16,9129574090691;17,740226615787;18,4488461527074;18,3893048401473;17,6192043843421;16,6968464967055;17,015066323051;17,9734645479537;17,6404078522549;18,0984375389921;18,296885476216;17,5517828482005;20,3013254522972;19,7434191399593;18,2812460231515;20,2518217855062;19,7175135466031;19,9005719192443;20,2461212399107;17,4020112991791;19,2794588838531;18,8567971703974;18,5999275523277;15,8939889331287;19,8159080922425;18,7857424632912;18,1995534027445;17,3484210064927;18,1817709333748;17,3896578845075;16,483774111799;18,1952493057477;17,1207257113124;19,1211983402339;18,0166866569348;18,9441254589329;18,7316244044993;16,8491131392231;17,5412764534206;17,758071750438;17,6578335094416;21,1484302149375;16,6794862515789;17,6089168394008;17,1323593540726;16,5193909387122;16,3218554488723;16,9367647115545;17,5208912773563;20,57171260363;17,9737735228588;19,4382886380401;18,3288656698454;17,9544920718041;19,0026005677216;17,5478854007167;19,2305564790227;18,4751985597105;19,9117969152188;19,3389997393504;20,5686104079243;17,5642094573366;15,7574057611478;16,6163569990023;15,5079545301492;19,4439582045264;17,8472723932876;19,0709534716911;16,5438871177076;19,1056589223701;18,653778772799;17,0190944547517;16,4828874446316;19,2555180404022;19,8316714396248;15,7738946826071;18,2741151628399;18,8201156621673;19,1831702327296;17,2734234564549;17,1434651998862;17,9201918704383;18,4999409526734;18,4798059834483;17,7162606369567;17,0325261277737;19,478363858912;18,7350006344178
45,8;18,4204317565557;18,4687724836188;18,5181806376719;18,7408116481826;17,3155063775911;18,2934189778831;17,5123696935766;18,0475861831075;18,8988866408855;18,8454697357765;19,0239336440758;17,6530334975163;16,8679187703858;17,6104048990969;18,4866874958396;18,3430923296856;17,650113174208;16,6704271697605;17,0864631601375;18,022959301976;17,6087360084423;18,0541685222187;18,385405325271;17,550789103071;20,3643672116028;19,8320049438691;18,2546448882227;20,1611326066333;19,6890782010983;19,9898404154319;20,2791892797455;17,3904392895751;19,2391479707191;18,7976183670044;18,6097869883411;15,894381335861;19,8295395446105;18,7836939195555;18,1218372139901;17,4481852126937;18,1643872937999;17,4479779367281;16,4187814077608;18,2035208796405;17,1557205031078;19,1745994138573;18,0004746330272;19,0328454991715;18,7407965953335;16,8778702734577;17,5389577310044;17,9202537985456;17,7642647390786;21,2456702368471;16,7328326810992;17,676353447059;17,1527774881485;16,5594748358356;16,3244013454506;16,9523285622521;17,5713937382862;20,5116405417192;17,9679356462198;19,3829309043031;18,3284454666997;17,8563688758869;18,9424369837287;17,572440981807;19,4252288588954;18,5452062593791;19,9442769889722;19,3533185592945;20,5989623171307;17,6327377091677;15,7140682670099;16,6340588547212;15,4994314323526;19,4563896600906;17,8600640363552;19,1168149407485;16,5062126954483;19,1528376362332;18,6497705504714;17,0152888277374;16,473731633719;19,3125411648953;19,8859695711392;15,8222893569449;18,2135953199751;18,9179307993071;19,0492470227786;17,2156954872322;17,3032986360006;17,9450241304435;18,453130291041;18,5520277308185;17,7062595013015;17,0672056207185;19,5877462794516;18,7523890672478
45,9;18,4123422043626;18,4457733487798;18,5027112698413;18,7770444473669;17,3166901859186;18,2412381922717;17,4515073894424;18,0330997248529;18,8834817007898;18,8713299900241;19,0365732961535;17,6604515735936;16,8302537531909;17,5995888441698;18,5134273831441;18,3287240333886;17,6059245357371;16,71460383668;17,0716827706828;17,9498857455489;17,589364853319;17,9964952118906;18,4000770230538;17,5622079390357;20,3079220535758;19,8961670900381;18,323530691249;20,1664409798813;19,6529735936922;19,9379404701296;20,2534012501796;17,4840770372147;19,1787669630138;18,8765795639993;18,6261330279141;15,8707792069732;19,8806292317899;18,8677027591521;18,1738876523739;17,4800631910321;18,2102608208695;17,4901626982881;16,4849977436261;18,3101625431772;17,191919379593;19,1345069109389;17,9675231458063;19,0613004945322;18,7908341414082;16,9614494726587;17,4454716404423;17,8567285431666;17,7975791424499;21,2734000433267;16,6866662411918;17,7219664636443;17,2062917839235;16,5674785197511;16,3647651931111;16,9151227425576;17,6453242165999;20,5330055094805;17,8789268042899;19,4799334224339;18,3710995287176;17,9157361624189;18,9702485187993;17,5656450673279;19,3773047606828;18,5904945530572;19,8708446207723;19,4085898162331;20,6102731519205;17,6206229292405;15,7136842293222;16,6090989786202;15,5729679225884;19,4032192188822;17,8043621251675;19,0945586133288;16,5056847948791;19,1710139179191;18,6735495458864;17,03873056336;16,55578858562;19,3361001566606;19,8603216075824;15,7454451460879;18,2855424706936;19,0331316749118;19,0460149784669;17,2771231685645;17,3726356759996;17,9700851146065;18,5405591547021;18,6441783408281;17,6870900027516;17,125438339784;19,5898382371071;18,7782331490368
